"sep=,"
FrameID,MessageSentTimeLocalMachine1,MessageSentTimeVM1,MessageSentTimeVM2,MessageSentTimeLocalMachine2,MessageSendRate,LatencyEndToEnd
1205,1750947099716,1750947099716,0,1750947099716,10,0
1206,1750947099726,1750947099726,0,1750947099726,10,0
1207,1750947099735,1750947099736,0,1750947099736,9,1
1208,1750947099746,1750947099746,0,1750947099746,10,0
1209,1750947099755,1750947099755,0,1750947099756,9,1
1210,1750947099766,1750947099766,0,1750947099766,11,0
1211,1750947099775,1750947099775,0,1750947099776,9,1
1212,1750947099786,1750947099786,0,1750947099786,11,0
1213,1750947099796,1750947099796,0,1750947099796,10,0
1214,1750947099806,1750947099806,0,1750947099807,10,1
1215,1750947099816,1750947099816,0,1750947099816,10,0
1216,1750947099826,1750947099826,0,1750947099826,10,0
1217,1750947099836,1750947099836,0,1750947099837,10,1
1218,1750947099846,1750947099846,0,1750947099846,10,0
1219,1750947099856,1750947099856,0,1750947099857,10,1
1220,1750947099866,1750947099866,0,1750947099866,10,0
1221,1750947099876,1750947099876,0,1750947099876,10,0
1222,1750947099886,1750947099886,0,1750947099887,10,1
1223,1750947099896,1750947099896,0,1750947099896,10,0
1224,1750947099906,1750947099906,0,1750947099906,10,0
1225,1750947099916,1750947099916,0,1750947099916,10,0
1226,1750947099926,1750947099926,0,1750947099926,10,0
1227,1750947099936,1750947099936,0,1750947099936,10,0
1228,1750947099945,1750947099945,0,1750947099945,9,0
1229,1750947099955,1750947099956,0,1750947099956,10,1
1230,1750947099966,1750947099966,0,1750947099966,10,0
1231,1750947099976,1750947099976,0,1750947099977,10,1
1232,1750947099985,1750947099986,0,1750947099986,9,1
1233,1750947099996,1750947099996,0,1750947099996,10,0
1234,1750947100006,1750947100006,0,1750947100007,10,1
1235,1750947100015,1750947100016,0,1750947100016,9,1
1236,1750947100026,1750947100026,0,1750947100026,10,0
1237,1750947100036,1750947100036,0,1750947100037,10,1
1238,1750947100046,1750947100046,0,1750947100046,10,0
1239,1750947100056,1750947100056,0,1750947100056,10,0
1240,1750947100066,1750947100066,0,1750947100066,10,0
1241,1750947100076,1750947100076,0,1750947100076,10,0
1242,1750947100086,1750947100086,0,1750947100086,10,0
1243,1750947100095,1750947100096,0,1750947100096,9,1
1244,1750947100106,1750947100106,0,1750947100106,10,0
1245,1750947100116,1750947100116,0,1750947100116,10,0
1246,1750947100126,1750947100126,0,1750947100126,10,0
1247,1750947100136,1750947100136,0,1750947100136,10,0
1248,1750947100145,1750947100146,0,1750947100146,9,1
1249,1750947100156,1750947100156,0,1750947100156,11,0
1250,1750947100166,1750947100166,0,1750947100166,10,0
1251,1750947100175,1750947100175,0,1750947100176,9,1
1252,1750947100186,1750947100186,0,1750947100186,11,0
1253,1750947100196,1750947100196,0,1750947100196,10,0
1254,1750947100205,1750947100205,0,1750947100206,9,1
1255,1750947100216,1750947100216,0,1750947100216,11,0
1256,1750947100226,1750947100226,0,1750947100226,10,0
1257,1750947100236,1750947100237,0,1750947100237,10,1
1258,1750947100246,1750947100246,0,1750947100246,10,0
1259,1750947100256,1750947100256,0,1750947100256,10,0
1260,1750947100266,1750947100266,0,1750947100266,10,0
1261,1750947100276,1750947100276,0,1750947100276,10,0
1262,1750947100286,1750947100286,0,1750947100286,10,0
1263,1750947100295,1750947100295,0,1750947100295,9,0
1264,1750947100306,1750947100306,0,1750947100306,11,0
1265,1750947100316,1750947100316,0,1750947100316,10,0
1266,1750947100325,1750947100325,0,1750947100326,9,1
1267,1750947100336,1750947100336,0,1750947100336,11,0
1268,1750947100346,1750947100346,0,1750947100346,10,0
1269,1750947100355,1750947100356,0,1750947100356,9,1
1270,1750947100366,1750947100366,0,1750947100366,11,0
1271,1750947100376,1750947100376,0,1750947100376,10,0
1272,1750947100385,1750947100386,0,1750947100386,9,1
1273,1750947100396,1750947100396,0,1750947100396,11,0
1274,1750947100406,1750947100406,0,1750947100406,10,0
1275,1750947100415,1750947100416,0,1750947100416,9,1
1276,1750947100426,1750947100426,0,1750947100426,11,0
1277,1750947100436,1750947100436,0,1750947100436,10,0
1278,1750947100445,1750947100446,0,1750947100446,9,1
1279,1750947100456,1750947100456,0,1750947100456,11,0
1280,1750947100466,1750947100466,0,1750947100466,10,0
1281,1750947100475,1750947100476,0,1750947100476,9,1
1282,1750947100486,1750947100486,0,1750947100486,11,0
1283,1750947100496,1750947100496,0,1750947100496,10,0
1284,1750947100505,1750947100506,0,1750947100506,9,1
1285,1750947100516,1750947100516,0,1750947100516,10,0
1286,1750947100526,1750947100526,0,1750947100527,10,1
1287,1750947100536,1750947100536,0,1750947100536,10,0
1288,1750947100546,1750947100546,0,1750947100546,10,0
1289,1750947100555,1750947100555,0,1750947100556,9,1
1290,1750947100566,1750947100566,0,1750947100566,11,0
1291,1750947100576,1750947100576,0,1750947100576,10,0
1292,1750947100585,1750947100585,0,1750947100585,9,0
1293,1750947100596,1750947100596,0,1750947100596,11,0
1294,1750947100606,1750947100606,0,1750947100606,10,0
1295,1750947100616,1750947100616,0,1750947100616,10,0
1296,1750947100626,1750947100626,0,1750947100626,10,0
1297,1750947100636,1750947100636,0,1750947100636,10,0
1298,1750947100645,1750947100646,0,1750947100646,9,1
1299,1750947100656,1750947100656,0,1750947100656,10,0
1300,1750947100666,1750947100666,0,1750947100666,10,0
1301,1750947100675,1750947100675,0,1750947100676,9,1
1302,1750947100685,1750947100686,0,1750947100686,10,1
1303,1750947100696,1750947100696,0,1750947100696,10,0
1304,1750947100706,1750947100706,0,1750947100706,10,0
1305,1750947100715,1750947100715,0,1750947100715,9,0
1306,1750947100725,1750947100726,0,1750947100726,10,1
1307,1750947100736,1750947100736,0,1750947100736,10,0
1308,1750947100746,1750947100746,0,1750947100746,10,0
1309,1750947100756,1750947100756,0,1750947100756,10,0
1310,1750947100766,1750947100766,0,1750947100766,10,0
1311,1750947100776,1750947100776,0,1750947100777,10,1
1312,1750947100786,1750947100786,0,1750947100786,10,0
1313,1750947100796,1750947100796,0,1750947100796,10,0
1314,1750947100805,1750947100805,0,1750947100805,9,0
1315,1750947100816,1750947100816,0,1750947100816,11,0
1316,1750947100826,1750947100826,0,1750947100826,10,0
1317,1750947100835,1750947100836,0,1750947100836,9,1
1318,1750947100846,1750947100846,0,1750947100846,11,0
1319,1750947100856,1750947100856,0,1750947100856,10,0
1320,1750947100866,1750947100866,0,1750947100866,10,0
1321,1750947100876,1750947100876,0,1750947100876,10,0
1322,1750947100886,1750947100886,0,1750947100887,10,1
1323,1750947100896,1750947100896,0,1750947100896,10,0
1324,1750947100906,1750947100906,0,1750947100906,10,0
1325,1750947100916,1750947100916,0,1750947100917,10,1
1326,1750947100926,1750947100926,0,1750947100926,10,0
1327,1750947100936,1750947100936,0,1750947100936,10,0
1328,1750947100946,1750947100946,0,1750947100947,10,1
1329,1750947100956,1750947100956,0,1750947100956,10,0
1330,1750947100966,1750947100966,0,1750947100966,10,0
1331,1750947100975,1750947100975,0,1750947100976,9,1
1332,1750947100986,1750947100986,0,1750947100986,11,0
1333,1750947100996,1750947100996,0,1750947100997,10,1
1334,1750947101006,1750947101006,0,1750947101006,10,0
1335,1750947101016,1750947101016,0,1750947101016,10,0
1336,1750947101025,1750947101026,0,1750947101026,9,1
1337,1750947101036,1750947101036,0,1750947101036,11,0
1338,1750947101046,1750947101046,0,1750947101046,10,0
1339,1750947101055,1750947101056,0,1750947101056,9,1
1340,1750947101066,1750947101066,0,1750947101066,11,0
1341,1750947101076,1750947101076,0,1750947101076,10,0
1342,1750947101085,1750947101086,0,1750947101086,9,1
1343,1750947101096,1750947101096,0,1750947101096,11,0
1344,1750947101106,1750947101106,0,1750947101106,10,0
1345,1750947101115,1750947101116,0,1750947101116,9,1
1346,1750947101126,1750947101126,0,1750947101126,11,0
1347,1750947101136,1750947101136,0,1750947101136,10,0
1348,1750947101145,1750947101146,0,1750947101146,9,1
1349,1750947101156,1750947101156,0,1750947101156,11,0
1350,1750947101166,1750947101166,0,1750947101166,10,0
1351,1750947101175,1750947101176,0,1750947101176,9,1
1352,1750947101186,1750947101186,0,1750947101186,10,0
1353,1750947101196,1750947101196,0,1750947101196,10,0
1354,1750947101206,1750947101206,0,1750947101206,10,0
1355,1750947101216,1750947101216,0,1750947101216,10,0
1356,1750947101225,1750947101225,0,1750947101226,9,1
1357,1750947101236,1750947101236,0,1750947101236,11,0
1358,1750947101246,1750947101246,0,1750947101246,10,0
1359,1750947101255,1750947101256,0,1750947101256,9,1
1360,1750947101266,1750947101266,0,1750947101266,11,0
1361,1750947101276,1750947101276,0,1750947101276,10,0
1362,1750947101286,1750947101286,0,1750947101287,10,1
1363,1750947101296,1750947101296,0,1750947101296,10,0
1364,1750947101306,1750947101306,0,1750947101306,10,0
1365,1750947101316,1750947101316,0,1750947101316,10,0
1366,1750947101326,1750947101326,0,1750947101326,10,0
1367,1750947101336,1750947101336,0,1750947101336,10,0
1368,1750947101346,1750947101346,0,1750947101346,10,0
1369,1750947101355,1750947101356,0,1750947101356,9,1
1370,1750947101366,1750947101366,0,1750947101366,11,0
1371,1750947101376,1750947101376,0,1750947101376,10,0
1372,1750947101386,1750947101386,0,1750947101387,10,1
1373,1750947101395,1750947101396,0,1750947101396,9,1
1374,1750947101406,1750947101406,0,1750947101406,10,0
1375,1750947101416,1750947101416,0,1750947101416,10,0
1376,1750947101425,1750947101425,0,1750947101426,9,1
1377,1750947101436,1750947101436,0,1750947101436,11,0
1378,1750947101446,1750947101446,0,1750947101446,10,0
1379,1750947101456,1750947101456,0,1750947101457,10,1
1380,1750947101466,1750947101466,0,1750947101466,10,0
1381,1750947101476,1750947101476,0,1750947101476,10,0
1382,1750947101485,1750947101486,0,1750947101486,9,1
1383,1750947101496,1750947101496,0,1750947101496,11,0
1384,1750947101506,1750947101506,0,1750947101506,10,0
1385,1750947101515,1750947101516,0,1750947101516,9,1
1386,1750947101526,1750947101526,0,1750947101526,11,0
1387,1750947101536,1750947101536,0,1750947101536,10,0
1388,1750947101546,1750947101546,0,1750947101546,10,0
1389,1750947101556,1750947101556,0,1750947101556,10,0
1390,1750947101566,1750947101566,0,1750947101566,10,0
1391,1750947101575,1750947101576,0,1750947101576,9,1
1392,1750947101586,1750947101586,0,1750947101586,10,0
1393,1750947101595,1750947101595,0,1750947101596,9,1
1394,1750947101606,1750947101606,0,1750947101606,11,0
1395,1750947101616,1750947101616,0,1750947101616,10,0
1396,1750947101626,1750947101626,0,1750947101626,10,0
1397,1750947101636,1750947101636,0,1750947101636,10,0
1398,1750947101646,1750947101646,0,1750947101646,10,0
1399,1750947101656,1750947101656,0,1750947101656,10,0
1400,1750947101666,1750947101666,0,1750947101666,10,0
1401,1750947101675,1750947101675,0,1750947101676,9,1
1402,1750947101686,1750947101686,0,1750947101686,11,0
1403,1750947101696,1750947101696,0,1750947101696,10,0
1404,1750947101705,1750947101705,0,1750947101706,9,1
1405,1750947101716,1750947101716,0,1750947101716,11,0
1406,1750947101726,1750947101726,0,1750947101726,10,0
1407,1750947101735,1750947101736,0,1750947101736,9,1
1408,1750947101746,1750947101746,0,1750947101746,11,0
1409,1750947101756,1750947101756,0,1750947101756,10,0
1410,1750947101765,1750947101766,0,1750947101766,9,1
1411,1750947101776,1750947101776,0,1750947101776,11,0
1412,1750947101786,1750947101786,0,1750947101786,10,0
1413,1750947101795,1750947101796,0,1750947101796,9,1
1414,1750947101806,1750947101806,0,1750947101806,11,0
1415,1750947101816,1750947101816,0,1750947101816,10,0
1416,1750947101825,1750947101826,0,1750947101826,9,1
1417,1750947101836,1750947101836,0,1750947101836,10,0
1418,1750947101846,1750947101846,0,1750947101846,10,0
1419,1750947101856,1750947101856,0,1750947101856,10,0
1420,1750947101866,1750947101866,0,1750947101866,10,0
1421,1750947101876,1750947101876,0,1750947101876,10,0
1422,1750947101886,1750947101886,0,1750947101886,10,0
1423,1750947101896,1750947101896,0,1750947101896,10,0
1424,1750947101905,1750947101905,0,1750947101906,9,1
1425,1750947101916,1750947101916,0,1750947101916,11,0
1426,1750947101926,1750947101926,0,1750947101926,10,0
1427,1750947101935,1750947101935,0,1750947101935,9,0
1428,1750947101946,1750947101946,0,1750947101946,11,0
1429,1750947101956,1750947101956,0,1750947101956,10,0
1430,1750947101966,1750947101966,0,1750947101967,10,1
1431,1750947101976,1750947101976,0,1750947101976,10,0
1432,1750947101987,1750947101987,0,1750947101987,11,0
1433,1750947101996,1750947101996,0,1750947101996,9,0
1434,1750947102005,1750947102006,0,1750947102006,9,1
1435,1750947102016,1750947102016,0,1750947102016,11,0
1436,1750947102025,1750947102026,0,1750947102026,9,1
1437,1750947102036,1750947102036,0,1750947102036,10,0
1438,1750947102046,1750947102046,0,1750947102046,10,0
1439,1750947102055,1750947102056,0,1750947102056,9,1
1440,1750947102066,1750947102066,0,1750947102066,10,0
1441,1750947102076,1750947102076,0,1750947102076,10,0
1442,1750947102086,1750947102086,0,1750947102086,10,0
1443,1750947102096,1750947102096,0,1750947102096,10,0
1444,1750947102105,1750947102105,0,1750947102106,9,1
1445,1750947102115,1750947102116,0,1750947102116,10,1
1446,1750947102126,1750947102126,0,1750947102126,10,0
1447,1750947102136,1750947102136,0,1750947102136,10,0
1448,1750947102145,1750947102146,0,1750947102146,9,1
1449,1750947102156,1750947102156,0,1750947102156,11,0
1450,1750947102166,1750947102166,0,1750947102166,10,0
1451,1750947102176,1750947102176,0,1750947102176,10,0
1452,1750947102186,1750947102186,0,1750947102186,10,0
1453,1750947102195,1750947102196,0,1750947102196,9,1
1454,1750947102206,1750947102206,0,1750947102206,10,0
1455,1750947102215,1750947102216,0,1750947102216,9,1
1456,1750947102226,1750947102226,0,1750947102226,10,0
1457,1750947102236,1750947102236,0,1750947102237,10,1
1458,1750947102246,1750947102246,0,1750947102246,10,0
1459,1750947102256,1750947102256,0,1750947102256,10,0
1460,1750947102266,1750947102266,0,1750947102266,10,0
1461,1750947102276,1750947102276,0,1750947102276,10,0
1462,1750947102286,1750947102286,0,1750947102286,10,0
1463,1750947102295,1750947102295,0,1750947102296,9,1
1464,1750947102306,1750947102306,0,1750947102306,11,0
1465,1750947102316,1750947102316,0,1750947102316,10,0
1466,1750947102325,1750947102325,0,1750947102326,9,1
1467,1750947102335,1750947102336,0,1750947102336,10,1
1468,1750947102346,1750947102346,0,1750947102346,10,0
1469,1750947102356,1750947102356,0,1750947102356,10,0
1470,1750947102365,1750947102365,0,1750947102366,9,1
1471,1750947102376,1750947102376,0,1750947102376,11,0
1472,1750947102386,1750947102386,0,1750947102386,10,0
1473,1750947102396,1750947102396,0,1750947102396,10,0
1474,1750947102406,1750947102406,0,1750947102406,10,0
1475,1750947102416,1750947102416,0,1750947102416,10,0
1476,1750947102426,1750947102426,0,1750947102426,10,0
1477,1750947102436,1750947102436,0,1750947102436,10,0
1478,1750947102446,1750947102446,0,1750947102446,10,0
1479,1750947102456,1750947102456,0,1750947102456,10,0
1480,1750947102466,1750947102466,0,1750947102466,10,0
1481,1750947102476,1750947102476,0,1750947102476,10,0
1482,1750947102485,1750947102486,0,1750947102486,9,1
1483,1750947102496,1750947102496,0,1750947102496,10,0
1484,1750947102506,1750947102506,0,1750947102506,10,0
1485,1750947102516,1750947102516,0,1750947102516,10,0
1486,1750947102526,1750947102527,0,1750947102527,10,1
1487,1750947102536,1750947102536,0,1750947102536,10,0
1488,1750947102545,1750947102545,0,1750947102545,9,0
1489,1750947102556,1750947102556,0,1750947102556,11,0
1490,1750947102566,1750947102566,0,1750947102566,10,0
1491,1750947102575,1750947102576,0,1750947102576,9,1
1492,1750947102586,1750947102586,0,1750947102586,11,0
1493,1750947102596,1750947102596,0,1750947102596,10,0
1494,1750947102605,1750947102606,0,1750947102606,9,1
1495,1750947102616,1750947102616,0,1750947102616,11,0
1496,1750947102626,1750947102626,0,1750947102626,10,0
1497,1750947102636,1750947102636,0,1750947102636,10,0
1498,1750947102646,1750947102646,0,1750947102646,10,0
1499,1750947102656,1750947102656,0,1750947102657,10,1
1500,1750947102666,1750947102666,0,1750947102666,10,0
1501,1750947102675,1750947102676,0,1750947102676,9,1
1502,1750947102686,1750947102686,0,1750947102686,10,0
1503,1750947102696,1750947102696,0,1750947102696,10,0
1504,1750947102705,1750947102705,0,1750947102706,9,1
1505,1750947102716,1750947102716,0,1750947102716,11,0
1506,1750947102726,1750947102726,0,1750947102726,10,0
1507,1750947102735,1750947102735,0,1750947102736,9,1
1508,1750947102745,1750947102746,0,1750947102746,10,1
1509,1750947102756,1750947102756,0,1750947102756,10,0
1510,1750947102766,1750947102766,0,1750947102766,10,0
1511,1750947102776,1750947102776,0,1750947102776,10,0
1512,1750947102785,1750947102786,0,1750947102786,9,1
1513,1750947102796,1750947102796,0,1750947102796,10,0
1514,1750947102806,1750947102806,0,1750947102806,10,0
